,COD_HECHO,DEP,MUN,CODMUN,FECHA,REVIEW,NOMBREDEP,NOMBREMUN,CODDEP,CODRegion,longitude,latitude,REVIEW_mundep,CODDEPAL,CODDEPALlist,CODDEPALlist2
46,35354,NORTE_DE_SANTANDER,TIBU,54810,2/06/2019,marco plan protegiendo territorio areas priorizadas gobierno soldados trigesima brigada pertenecientes segunda division ejercito lograron neutralizar atentado terrorista pretendia afectar integridad propias tropas vez conocieron hechos hombres grupo manejo artefactos explosivos marte ejercito trasladaron vereda empalme via astilleros tibu apoyo guia canino establecieron punto exacto encontraba artefacto explosivo fabricacion improvisada tipo cilindro bomba habria sido instalado integrantes grupo armado organizado residual subestructura logro establecer poder destruccion artefacto explosivo alcanzado radio accion metros redonda habria ocasionado gran afectacion poblacion civil medio ambiente fuerza publica,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,tibu medio,Norte de Santander,['nortedesantander'],['nortedesantander']
47,35364,NORTE_DE_SANTANDER,TIBU,54810,3/06/2019,vereda campo seis ultimado hombre aos identificado jose ruiz encontraba desaparecido hace tres dias,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,campo jose,Norte de Santander,['nortedesantander'],['nortedesantander']
48,35423,NORTE_DE_SANTANDER,TIBU,54810,8/06/2019,operaciones militares desarrolladas apoyo brigada narcotrafico ejercito cumplimiento plan campaa bicentenario heroes libertad tropas adscritas fuerza tarea vulcano logran ultimos dias zona rural municipios tibu tarra norte santander desmantelacion dos laboratorios produccion sustancias ilicitas refineria ilegal insumos pertenecientes grupo armado organizado gao eln operaciones realizadas forma conjunta coordinada fuerza aerea colombiana policia permitieron hallar veredas area libre guachiman jurisdiccion municipio tibu dos laboratorios procesamiento pasta base coca avaluados aproximadamente millones pesos lugar uniformados incautaron galones gasolina refinada pategrillo base coca proceso galones pasta base coca hoja coca picada asi kilos cal cemento kilogramos urea cinco galones sulfato amoniacoparalelo acciones vereda diviso municipio tarra localizada refineria ilegal insumos procesamiento drogas sector encontraron kilogramos insumos solidos galones sustancias liquidas igual hornos microondas canecas diferentes tamaos resultados operacionales estaria afectando capacidad financiera grupo armado organizado gaoeln presentes zona pais cuya produccion ilicita estaria destinada ampliar mercados internacionales forma seguir fortaleciendo economia fuerza tarea vulcano continuara desarrollando operaciones conjuntas coordinadas demas fuerzas militares policia enmarcadas campaa militar policial esparta permitan desarticular redes narcotrafico presentes region catatumbo asi mismo garantizara mediante despliegue hombres seguridad poblacion civil norte santandereana,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,zona tibu tarra norte santander tibu tarra zona norte,Norte de Santander,['nortedesantander'],['nortedesantander']
49,35458,NORTE_DE_SANTANDER,TIBU,54810,11/06/2019,presidente junta accion comunal vereda socuavo zona rural tibu jose antonio santiago perez atacado desconocidos impactaron tres veces arma fuego pierna izquierda segun reporte entregado autoridades lider social contratista ecopetrol encuentra peligro despues ser trasladado municipio tibu,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,zona tibu jose antonio santiago tibu,Norte de Santander,['nortedesantander'],['nortedesantander']
50,35473,NORTE_DE_SANTANDER,TIBU,54810,13/06/2019,hombres armados vestian prendas militares brazaletes alusivos eln interceptaron vehiculo gas propano via comunica corregimiento versalles vereda angalia municipio tibu zona catatumbo segun informacion autoridades presuntos guerrilleros eln robaron cerca cilindros gas propano libras mas libras,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,versalles tibu zona,Norte de Santander,['nortedesantander'],['nortedesantander']
51,35476,NORTE_DE_SANTANDER,TIBU,54810,14/06/2019,calle barrio esperanza asesinado osman giovanni rodriguez ortega aos victima mirando partido futbol dos pistoleros arribaron lugar motocicleta asesinaron manera indiscriminada propinaron ocho balazos,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,esperanza ortega,Norte de Santander,['nortedesantander'],['nortedesantander']
52,35477,NORTE_DE_SANTANDER,TIBU,54810,14/06/2019,carrera calle barrio centro asesinado venezolano yorvis villasmil aos,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,,Norte de Santander,['nortedesantander'],['nortedesantander']
53,35522,NORTE_DE_SANTANDER,TIBU,54810,17/06/2019,cumplimiento plan campaa bicentenario heroes libertad tropas adscritas fuerza tarea vulcano logran zona rural municipios tibu tarra norte santander desmantelamiento dos laboratorios produccion sustancias ilicitas refineria ilegal insumos pertenecientes eln operaciones realizadas forma conjunta coordinada fuerza aerea colombiana policia permitieron hallar veredas area libre guachiman jurisdiccion municipio tibu dos laboratorios procesamiento pasta base coca avaluados aproximadamente millones pesos,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,zona tibu tarra norte santander tibu,Norte de Santander,['nortedesantander'],['nortedesantander']
54,35588,NORTE_DE_SANTANDER,TIBU,54810,19/06/2019,dos cadaveres encontrados via tibula gabarra inspeccion cadaveres establecio hombres recibio tres impactos bala cabeza cuerpo vida tenia heridas pecho abdomen espalda investigadores judiciales presumen homicidas atacaron dos hombres escopetas,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,,Norte de Santander,['nortedesantander'],['nortedesantander']
55,35608,NORTE_DE_SANTANDER,TIBU,54810,22/06/2019,ejercito incauto tres cilindros bomba cargados kilos explosivos ubicados costado carretera kilometro vereda socuavo municipio tibu grupo armado ilegal disidencias farc iba utilizar atentar fuerza publica cilindros libras cada separados metros distancia,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,tibu,Norte de Santander,['nortedesantander'],['nortedesantander']
56,35617,NORTE_DE_SANTANDER,TIBU,54810,25/05/2019,operacion policia traves dijin permitio captura presunto integrante eln region catatumbo norte santander autoridades advirtieron manera preliminar accion desarrollo municipio tibu mediante cumplimiento accion judicial delito homicidio capturado jesus jimenez segun investigacion estaria comprometido acciones violentas homicidios selectivos zona varios aos vinculado presuntamente grupo guerrillero,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,norte santander tibu jesus zona,Norte de Santander,['nortedesantander'],['nortedesantander']
57,35647,NORTE_DE_SANTANDER,TIBU,54810,27/06/2019,agentes policia norte santander soldados batallon ingenieros trigesima brigada ejercito capturaron jesus jimenez contreras pachelero presunto cabecilla comision redes apoyo terrorismo perteneciente frente juan fernando porras martinez ejercito liberacion eln presunto responsable homicidio giovanny alberto castellos barrios ocurrido pasado marzo corregimiento versalles tibu,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,norte santander jesus juan fernando alberto versalles tibu,Norte de Santander,['nortedesantander'],['nortedesantander']
58,35684,NORTE_DE_SANTANDER,TIBU,54810,30/06/2019,operacion coordinada segunda division ejercito policia halladas varias estructuras empleadas eleln produccion sustancias alucinogenas registro encontraron kilogramos clorhidrato cocaina listos ser transportados posteriormente comercializados area contaba estructuras tres centros acopio empleados almacenar insumos elementos maquinaria incautaron galones gasolina acetona acido clorhidrico operacion mismo municipio tropas desmantelaron sector campo raya laboratorio hallaron kilogramos clorhidrato cocaina seria comercializada eln mercados internacionales concerniente insumos encontrados galones gasolina acetona kilos soda caustica carbon permanganato potasio,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,campo,Norte de Santander,['nortedesantander'],['nortedesantander']
59,35716,NORTE_DE_SANTANDER,TIBU,54810,4/07/2019,maana jueves subestacion policia corregimiento campo dos municipio tibu atacada desconocidos dos personas movilizaban motocicleta dispararon uniformados encontraban lugar inmediato policias reaccionaron ataque desconocidos huyeron rumbo desconocido presentaron heridos,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,campo tibu,Norte de Santander,['nortedesantander'],['nortedesantander']
60,35833,NORTE_DE_SANTANDER,TIBU,54810,13/07/2019,noche pasado viernes julio registraron cuatro hechos violentos operaciones campo tibu oleoducto cao limoncoveas norte santander informo ecopetrol estatal petrolera aseguro mediante comunicado grupos margen ley activaron explosivos planta inyeccion agua m pozo t ubicados veredas socuavo palmeras delincuentes dejaron cargas explosivas instaladas lugar daos planta generan afectacion ocho pozos producen diariamente barriles petroleo hechos violentos registro vereda cerro madera grupo hombres retiro personal encontraba realizando labores mantenimiento preventivo kilometro oleoducto cao limon coveas detono explosivos punto control operativo cao cinco ubicado vereda guachiman hombres armados retuvieron trabajadores caravana carro tanques realizan evacuacion producto hora amenazaron incinerar cinco vehiculos transportan crudo recuperado anteriores atentados comandante aseguro aun atribuido acciones terroristas grupo terrorista margen ley embargo enfatizo podria ser eln gao residual,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,campo tibu norte santander agua cerro retiro coveas,Norte de Santander,['nortedesantander'],['nortedesantander']
61,35857,NORTE_DE_SANTANDER,TIBU,54810,15/07/2019,hombre asesinado varios impactos bala victima identificada leonardo antonio delgado navarro cuerpo hallado costado carretera junto grafiti logro leer epl bolsillos victima ubico lata aerosol presume marcado suelo,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,antonio,Norte de Santander,['nortedesantander'],['nortedesantander']
62,35858,NORTE_DE_SANTANDER,TIBU,54810,15/07/2019,cuatro hombres nacionalidad venezolana departian establecimiento nocturno agredidos dos sicarios dispararon multiples oportunidades causando muerte dos dejando dos gravemente heridas,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,,Norte de Santander,['nortedesantander'],['nortedesantander']
63,35966,NORTE_DE_SANTANDER,TIBU,54810,24/07/2019,vereda club leones via conduce corregimiento campo dos tibu asesinado oscar javier carrillo rincon segun testigos victima iba moto placa hume interceptada dos hombres tambien movilizaban motocicleta disparo luego dispararle cabeza bajo tomo pulso ver muerto subio chaqueta luego regreso moto tipo indico testigos,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,campo tibu bajo,Norte de Santander,['nortedesantander'],['nortedesantander']
64,36015,NORTE_DE_SANTANDER,TIBU,54810,26/07/2019,corregimiento nueva colonia municipio turbo canino entrenado llamado orion reviso contenedores encontro tulas negras emanaban aroma sospechoso analisis posterior policia confirmo contenian kilos cocaina segun antinarcoticos cantidad podian extraer dosis sustancia investigacion sugiere cargamento pertenecia cartel narcotraficante clan golfo cuya base operaciones subregion uraba hace aos,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,nueva turbo uraba,Norte de Santander,['nortedesantander'],['nortedesantander']
65,36019,NORTE_DE_SANTANDER,TIBU,54810,26/07/2019,partido politico fuerza alternativa revolucionaria comun farc confirmo liberacion harley silva escolta dayro alberto vallejo silva habia desaparecido pasado miercoles julio via comunica municipio tibu espacio territorial capacitacion reincorporacion cao indio va corrido presente tres vehiculos armas fuego unidad proteccion sido hurtados zona catatumbo parte hombres armados delinquen region,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,alberto tibu zona,Norte de Santander,['nortedesantander'],['nortedesantander']
66,36351,NORTE_DE_SANTANDER,TIBU,54810,27/08/2019,luego labores inteligencia tropas trigesima brigada perteneciente segunda division ejercito decomisaron insumos solidos materiales empleados procesamiento obtener clorhidrato cocaina ejercito destaco procedimiento golpe contundente finanzas ejercito liberacion eln frente disidente farc cuales perciben dineros provenientes narcotrafico,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,,Norte de Santander,['nortedesantander'],['nortedesantander']
67,36369,NORTE_DE_SANTANDER,TIBU,54810,28/08/2019,cinco uniformados pertenecientes especialidad carabineros mujer resultaron heridos ataque explosivos rafagas fusil registro municipio tibu region catatumbo norte santander,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,tibu norte santander,Norte de Santander,['nortedesantander'],['nortedesantander']
68,36533,NORTE_DE_SANTANDER,TIBU,54810,11/09/2019,agentes policia norte santander capturaron dos venezolanos portaban material guerra detenidos sorprendidos visor nocturno tres miras fusil alta precision linterna ajustable pistola kit ajuste miras marcador pistola tres marcadores fusil prendas uso privativo fuerzas militares,Norte de Santander,Tibú,54,Andina,-72.73595582,8.639737839,norte santander,Norte de Santander,['nortedesantander'],['nortedesantander']
