CODIGO,DEPARTAMENTO_HECHO,MUNICIPIO_HECHO,COD_DANE,PDET_ETCR,FECHA_EVENTO,MES_HECHO,ANNO_HECHO,TIPO_EVENTO,SUB_TIPO_EVENTO,PRESUNTO_AUTOR ,DESCRIPCION_PRELIMINAR,FUENTE,CATEGORIA_EVENTO
33963,BOGOTA_D.C.,BOGOTA_D.C.,11001,0,24/01/2019,1,2019,HOMICIDIOS,OTROS,NO_PRECISA,"Las autoridades investigan los motivos de la muerte. El cuerpo sin vida fue encontrado en el apartamento de Quiroga, ubicado en el barrio San Mateo al sur de Bogotá, Las autoridades encontraron sin vida a Mauricio Quiroga, esposo de la psicóloga de la Agencia para la Reincorporación y la Normalización (ARN) Viviana Muñoz Marín, asesinada el pasado 18 de diciembre en San Vicente del Caguán. El cuerpo del hombre fue hallado en su apartamento ubicado en el barrio San Mateo, al sur de Bogotá. Aún son inciertas las circunstancias del fallecimiento. El pasado 18 de diciembre, el cuerpo de la psicóloga Viviana Muñoz Marín fue hallado en la vereda Minas Blancas, en Caquetá, muy cerca al de Jesús Ignacio Gómez Ávila, líder cívico y comerciante, cuyo cuerpo también se encontró en las mismas circunstancias. El esposo de la psicóloga, Mauricio Quiroga, dio a conocer su dolor e indignación por el homicidio mediante sus redes sociales y en una entrevista radial relató los hechos alrededor del asesinato de Viviana Muñoz Marín.",EL ESPECTADOR,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
33964,PUTUMAYO,MOCOA,86001,PDET,23/01/2019,1,2019,AMENAZAS_E_INTIMIDACIONES,SELECTIVAS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,"Mediante panfletos que viene circulando en el medio y bajo Putumayo, un grupo de autodefensas declaran objetivo militar a los ciudadanos venezolanos que se encuentran en el departamento del Putumayo, y zona de frontera con Ecuador. En el mismo también se amenaza de muerte a las personas y organizaciones que les brinden apoyo a estos ciudadanos que han emigrado de su país por culpa del sistema de gobierno que allí impera. Julio Sifontes, representante legal de la fundación de ciudadanos venezolanos en Putumayo Colombia, y radicado en el municipio de Puerto Asís, mostro su preocupación por la circulación del panfleto, aunque no le dio mucha credibilidad al mismo en el sentido que provenga de un grupo armado ilegal.",MI PUTUMAYO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
33965,CAQUETA,FLORENCIA,18001,PDET,24/01/2019,1,2019,AMENAZAS_E_INTIMIDACIONES,SELECTIVAS,NO_PRECISA,"Una presunta amenaza recibió el gremio de trasporte ante el llamado a paro este 28 de enero. Eduardo Silva, vocero del gremio manifestó que “luego que informáramos acerca de la huelga de trasporte, recibimos unos mensajes preocupantes”. Silva señaló que el contenido fue de manera directa ya que le llegaron a cada una de las personas que están trabajando para mejorar el sector trasporte. Comentó que luego que el pasado 15 de enero donde el gremio anunció que irían a paro, al día siguiente, “nos llegó una amenaza al teléfono personal donde contenía un texto bastante fuerte”. Amenaza Expresó que en el mensaje venían escritos los nombres de cada uno: “Reinel, Lucero, Isaia, Eduardo, y Carlos, no se metan a brutos déjenos trabajar sino no respondemos, muerte HP”. Ante el contenido del texto el vocero del gremio de transporte dijo que tomaron las medidas correspondientes, donde le avisaron al Gaula de la Policía y en la Fiscalía se hizo un documento donde solicitaban las medidas necesarias para proteger la vida de cada uno de los conductores, ya que es un mensaje aterrador, indicó Silva. Situación un poco incómoda para los transportadores, reiteró que están solicitando que se haga una investigación exhausta ante la amenaza y continúan alertas esperando que no suceda nada que lamentar, asimismo reseñó que cada conductor del vehículo que presta el servicio público depende de su trabajo para llevar el sustento a su familia, por lo que pidió el apoyo de las autoridades competentes. ",MI CURILLO CAQUETÁ,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
33966,PUTUMAYO,PUERTO_GUZMAN,86571,PDET,23/01/2019,1,2019,ATENTADOS,OTROS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"La activación del artefacto explosivo se registró en una de las líneas de conducción del oleoducto ubicado en la vereda Caldero del municipio de Orito. Las autoridades de Putumayo atendieron una nueva emergencia provocada por un atentando contra una infraestructura petrolera en el departamento. El hecho se registró en una de las líneas de conducción del oleoducto ubicado en la vereda Caldero del municipio de Orito. El general Yuber Aranguren, comandante de la Brigada de Selva número 27 del Ejército, afirmó que la activación del artefacto explosivo generó una pequeña ruptura en la infraestructura petrolera. “Se trata de un explosivo de bajo poder instalado sobre la línea de conducción del oleoducto, donde se presenta una pequeña abolladura sobre la infraestructura”, expresó el general. De acuerdo con las autoridades, al parecer, el atentado fue realizado por integrantes de las disidencias de las Farc. “En el lugar dejaron un panfleto en el que literalmente dice Frente 01 de las Farc, con contenidos extorsivos hacia la empresa de hidrocarburos”, agregó el comandante Aranguren. Al igual, expresó que la Policía está implementando planes de protección de la infraestructura vial, petrolera y energética del departamento de Putumayo, pues ese sector es zona de injerencia del Grupo Armado Organizado Residual frente 48",MI PUTUMAYO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
33967,NARIÑO,PASTO,52001,0,24/01/2019,1,2019,ACCIONES_INSTITUCIONALES,OPERACIONES_ANTINARCOTICOS,NO_PRECISA,"Uniformados que instalaron un puesto de control en la vía Pasto-Mojarras encontraron 313 kilos de marihuana que iban camuflados en un automotor. Las autoridades indicaron que el procedimiento se llevó a cabo a la altura del kilómetro 18, en el sector La Macarena. “Mediante las labores de registro y control en la vía nacional detectamos en un vehículo una sustancia de origen vegetal que, al ser sometida a la Prueba de identificación preliminar homologada, Piph, arrojó positiva para cannabis (marihuana) con un peso de 313 kilos”, expresaron. La droga que al parecer iba con destino a Ecuador o la costa nariñense fue avaluada en aproximadamente 22 millones de pesos",DIARIO DEL SUR ,ACCIONES_INSTITUCIONALES
33968,NORTE_DE_SANTANDER,EL_TARRA,54250,PDET,23/01/2019,1,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,"En el casco urbano de El Tarra fue detenido un hombre por fabricación, tráfico y porte de armas, La detención se dio en medio de una operación conjunta entre la Policía y el Ejército. Autoridades aseguraron que el sujeto fue capturado en flagrancia cuando se encontraba en un establecimiento público.  Cuando registraron el lugar le encontraron una pistola Pietro Beretta calibre 9 milímetros, una pistola Glock 9 milímetros, una pistola Glock 40 milímetros, 23 cartuchos 9 milímetros, cuatro cartuchos 40 milímetros y tres proveedores. Tras su captura, le incautaron el material de guerra",LA OPINION ,ACCIONES_INSTITUCIONALES
33969,CAUCA,POPAYAN,19001,0,23/01/2019,1,2019,ACCIONES_INSTITUCIONALES,INCAUTACIONES,GUERRILLA,"Unidades de Policía Judicial y Gaula Militar hallaron los explosivos, al parecer, en límites con Valle del Cauca. Los detenidos serían integrantes del frente Che Guevara. Durante un operativo de las autoridades, las autoridades hallaron 118 kilogramos de pentolita y un lanzacohetes que eran transportados en una camioneta por dos presuntos miembros del Ejército de Liberación Nacional, ELN. Los sujetos fueron capturados y, según información extraoficial, los explosivos serían utilizados para atentar contra la fuerza pública, entidades gubernamentales y ejecutar extorsiones.",CARACOL RADIO,ACCIONES_INSTITUCIONALES
33970,VAUPES,MITU,97001,0,23/01/2019,1,2019,ACCIONES_INSTITUCIONALES,INCAUTACIONES,NO_PRECISA,"La acción militar desarrollada por tropas del Batallón de infantería nº 30 General Alfredo Vásquez Cobo, en el sector Puerto Paloma, zona rural del municipio de Mitú, permitió localizar un fusil, cinco proveedores, 171 cartuchos y dos granadas. Los soldados de la Trigésima Brigada de la Cuarta División continúan con las operaciones militares en esta región del país, salvaguardando la integridad y bienes de la población civil.",EJERCITO NACIONAL,ACCIONES_INSTITUCIONALES
33971,CASANARE,YOPAL,85001,0,24/01/2019,1,2019,OTRO_TIPO_DE_EVENTO,OTROS,GUERRILLA,"Incrementan medidas de seguridad por posibles atentados del ELN, UN RADIOGRAMA DEL Ejercito Nacional que alerta sobre la necesidad de incrementar la seguridad e inteligencia en Yopal ante posibles atentados que puedan presentarse por parte del grupo insurgente ELN, se filtro a medios de comunicación. La nota interna del centro integrado de información e inteligencia militar operacional número 8, señala que el grupo armado ELN pretendía efectuar una acción terrorista en las instalaciones de la Fiscalía Fuerza Aérea y casco urbano de Yopal mediante la modalidad de adecuación de vehículo con explosivos, por lo que el documento militar advierte adelantar medidas disuasivas, desarrollar controles y fortalecer el dispositivo de tropas con el fin de neutralizar intenciones terroristas",PRENSA LIBRE CASANARE,OTRO_TIPO_DE_EVENTOS
33972,BOGOTA_D.C.,BOGOTA_D.C.,11001,0,24/01/2019,1,2019,OTRO_TIPO_DE_EVENTO,OTROS,NO_PRECISA,"El hombre, de 26 años, fue uno de los motociclistas que quedó grabado detrás de la camioneta que explosionó en la Escuela de Cadetes de la Policía justo hace ocho días. Se declaró inocente y atribuyó todo a coincidencias. Pasada justo una semana del atentado contra la Escuela de Cadetes de la Policía General Santander —en el que 21 uniformados perdieron la vida y más de 60 personas resultaron heridas— este jueves se entregó el motociclista que fue registrado por las cámaras de seguridad al paso del vehículo Nissan Patrol, de quien las autoridades sospechan estaría escoltando el carro bomba",EL ESPECTADOR,OTRO_TIPO_DE_EVENTOS
33973,ANTIOQUIA,APARTADO,5045,PDET,24/01/2019,1,2019,OTRO_TIPO_DE_EVENTO,OTROS,NO_APLICA,"El 23 de enero de 1994, guerrilleros de las Farc cometieron una masacre en este barrio de Apartadó. Los familiares de las víctimas hablan sobre la posibilidad de realizar actos de paz y reconciliación en el futuro, para dejar atrás la guerra que por nada del mundo están dispuestos repetir. Es posible que este sea el último año en el que las víctimas de la masacre de La Chinita, perpetrada hace 25 años por las Farc en Apartadó (Urabá antioqueño), conmemoren con eventos oficiales, misas y reuniones lo que ocurrió en la madrugada del 23 de enero de 1994. Ayer lo hicieron en el municipio, junto a miembros del Estado, exguerrilleros y habitantes de la zona. Al terminar los protocolos, las organizaciones de víctimas se agruparon para definir qué pasará en el futuro. Por un lado, ya no tienen recursos para seguir organizando eventos. Pero quizás la razón con más peso que los llevó a plantear la idea es que ya no quieren seguir recordando los hechos en medio del dolor y la tristeza",EL ESPECTADOR,OTRO_TIPO_DE_EVENTOS
33974,CAUCA,PAEZ,19517,0,24/01/2019,1,2019,OTRO_TIPO_DE_EVENTO,OTROS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"Disidencias estarían hostigando a indígenas en Cauca, Disidencias estarían hostigando a indígenas en Cauca, AIDA QUILCUÉ: Este fenómeno se viene presentando desde el año pasado. En el sur del municipio de Páez ha habido una presencia muy fuerte de los que se autodenominan de esa manera y ha habido asesinatos, por ejemplo, como en la zona de Río Chiquito. Este año ha habido asesinatos en Belalcázar, en El Canelo, pero también en los territorios indígenas ha habido tránsito de camionetas, amenazas, hostigamientos. Razón por la cual las autoridades (indígenas) tomaron la decisión de empezar a hacer el control social y territorial, y en eso por ejemplo para el caso del resguardo de Lame capturaron, si no estoy mal, a cinco disidentes, autodenominados así, y les comprobaron distintos actos delictivos, pero también situaciones complejas que pasaron en el territorio. Y en ese sentido también las autoridades dieron sentencia condenatoria, que hoy se encuentran en la cárcel de San Isidro, eso ocurrió solamente la semana pasada. ",NUEVO SIGLO,OTRO_TIPO_DE_EVENTOS
33975,VALLE_DEL_CAUCA,BOLIVAR,76100,0,24/01/2019,1,2019,ACCIONES_INSTITUCIONALES,INFORMES_DE_RIESGO,NO_PRECISA,"Durante el tiempo transcurrido desde la emisión del documento de advertencia AT 039 han seguido presentándose hechos de desplazamientos individuales al cual acuden los afectados como un mecanismo de protección para salvaguardar sus vidas, integridad personal e incluso bienes patrimoniales; amenazas de muerte, extorsión, hurtos mediante el uso de la fuerza y dos casos de homicidios múltiples. ",DEFENSORIA DEL PUEBLO,ACCIONES_INSTITUCIONALES
33976,NORTE_DE_SANTANDER,SARDINATA,54720,PDET,17/01/2019,1,2019,HOMICIDIOS,LIDERES_SOCIALES,NO_PRECISA,"Era un líder comunal hombre asesinado brutalmente en el Catatumbo. Luis Alfredo Contreras lideraba en el corregimiento de Las Mercedes en Sardinata, proyectos de erradicación y sustitución de cultivos de coca por cacao. Dicha gestión sería precisamente la razón que justificó el crimen a manos de grupos armados que hacen presencia en esta región del Catatumbo. Contreras Ortega, conocido como 'Paramillo', fue presidente de la junta de acción comunal de Las Mercedes y pretendía regresar para seguir avanzando en sus proyectos. En su finca, en Las Mercedes, sembraba cacao y además tenía una camioneta para trasteos. Luis Alfredo fue llevado por los desconocidos en su camioneta. Posteriormente, en el sector El Higuerón, en la vía que del casco urbano de Sardinata conduce al corregimiento de Las Mercedes, fue torturado, baleado y le regaron ácido en el rostro. Las balas lo impactaron en el pecho y la cabeza, ocasionándole la muerte de manera inmediata. Fuente: La Opinión.",UARIV,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
33977,CORDOBA,PLANETA_RICA,23555,0,25/01/2019,1,2019,HOMICIDIOS,OTROS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,"El soldado profesional Eder Martínez Osuna murió en combate entre las tropas de la Décimo Primera Brigada del Ejército con miembros del Clan del Golfo, que operan en zona rural del municipio de Planeta Rica, suroriente del departamento de Córdoba. En el mismo hecho resultó herido el soldado Emer Lambertínez, quien fue trasladado de inmediato a un centro asistencial de Montería donde recibe atención médica, debido a la gravedad de las heridas. De acuerdo con la información suministrada por el comandante de la Brigada 11, coronel Gabriel Marín, el hecho ocurrió en cercanías de la vereda El Arroyo, zona rural del municipio de Planeta Rica, en desarrollo de operaciones militares contra el grupo armado organizado que estaba sembrando el temor en la zona, extorsionando a los pobladores del área.",EL UNIVERSAL,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
