Cod Depto,Departamento,Cod en texto ,Municipio,Dirección Territorial ,Director Territorial ,Alcalde,Población 2017,No. Víctimas por Declaración,No. Sujetos Atención ,"Acto terrorista , Atentados, Combates, Enfrentamientos , Hostigamientos",Amenaza,Delitos contra la Libertad y la Integridad sexual en desarrollo del conflicto Armado,Desaparición forzada,Desplazamiento Forzado,"Homicidio, Masacre","Minas Antipersonal, Munición sin Explotar y artefacto explosivo improvisado",Secuestro,Tortura,"Vincuación de Niños, Niñas y Adolescentes a actividades relacionadas con grupos armados",Abandono o Despojo Forzado de Tierras,Perdida de Bienes Muebles o Inmuebles ,Puntos de Atención,Personas Atendidas,Solicitudes de AH,Solicitudes de Registro,Solicitudes de Oferta,Otras Solicitudes,Total Solicitudes Recibidas,Priorizado,En Construcción,En Formulación,En proceso de contratación,En Funcionamiento ,Misiones Humanitarias 2012-2017,Emergencias Humanitarias 2012-2017,Incluido,No Incluido,Excluido,En Valoración,RECEPCIÓN FORMATOS / Defensoria,RECEPCIÓN FORMATOS / Personeria,RECEPCIÓN FORMATOS / Procuraduria,RECEPCIÓN FORMATOS / Entidad No Informa ,RECEPCIÓN FORMATOS / Consulados,Beneficiarios Dinero Atención Humanitaria,Valor Dinero Atención Humanitaria,Beneficiarios especie Atención Humanitaria,Valor especie Atención Humanitaria,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - Hogares,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - Personas,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - con discapacidad,Atencion Humanitaria 2012-2017 - Giros,Atencion Humanitaria 2012-2017- Valor,Ayuda Humanitaria por Otros Hechos Diferentes al Desplazamiento 2012-2017 - Víctimas,Ayuda Humanitaria por Otros Hechos Diferentes al Desplazamiento 2012-2017 - Valor,PAARI - Módulo de Reparación 2012- 2017 - Víctimas,PAARI - Módulo de Reparación 2012- 2017 - NNA,Estrategia de Recuperación Emocional ,Indemnizaciones 2012-2017 - No. de Indemnizaciones,Indemnizaciones 2012-2017 - Valor,Programa de Acompañamiento 2017 - Con intención de recibir acompañamiento,Programa de Acompañamiento 2017 - En un Negocio,Programa de Acompañamiento 2017 - En Terreno Rural ,Programa de Acompañamiento 2017 - En Vivienda,Programa de Acompañamiento 2017 - En Educación,Identificación,Acercamiento ,Alistamiento ,Pre-Consulta o Consulta Previa,Caracterización del Daño,Diagnóstico del Daño,Diseño y Formulación,En Fase de Diseño e Implementación del PIRC,PIRC aprobado por CTJ,Sin Especificar,Total SRC en el municipio,SIN FUD,SRC en Valoración,SRC Incluido,DEVOLUCION MP ,SRC No Incluido,SRC Indentificados,Apoyo a Entes Territoriales,Atención y Ayuda Humanitaria ,Proyectos de Infraestructura Social y Comunitaria,Indemnizaciones,Centros Regionales *(Aporte  Unidad Victimas)
5,Antioquia,05306, Giraldo,Antioquia,Jorge Mario Alzate Maldonado,Wilmar Adrián Manco Hernández,"3,992",683,590,2,230,0,5,577,126,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158,56,0,10,0,224,0,0,0,0,0,0,0,71,293,11,275,136,1,1,54,0,29,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0
5,Antioquia,05308, Girardota,Antioquia,Jorge Mario Alzate Maldonado,Yan Bladimir Jaramillo García,"56,755","2,602","1,869",15,27,7,0,"2,295",350,2,12,1,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,516,327,0,5,0,861,0,0,0,13,10,0,0,360,"1,229",63,"2,091","1,148",9,12,689,17,113,"1,314","7,437",48,16,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"1,160",0,"7,437",0
5,Antioquia,05310, Gómez Plata,Antioquia,Jorge Mario Alzate Maldonado,Luis Guillermo Pérez Echeverri,"13,115",801,583,14,2,6,10,594,201,1,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,59,0,1,0,197,1,0,0,0,0,0,0,61,205,12,426,237,9,12,118,1,3,80,729,8,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,729,0
5,Antioquia,05313, Granada,Antioquia,Jorge Mario Alzate Maldonado,Omar De Jesús Gómez Aristizabal ,"9,873","21,691","18,489",136,423,116,56,"21,214","1,574",49,114,30,0,0,748,1,"7,659","5,927","1,298",1,"3,622","10,848",0,0,0,0,0,6,0,"6,620",878,0,18,73,"7,463",1,0,0,6,4,0,0,"1,795","4,565",349,"14,237","5,946",15,19,"4,380",7,78,"2,875","16,047",129,37,8,60,5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,4,"5,966",8,"16,047",0
5,Antioquia,05315, Guadalupe,Antioquia,Jorge Mario Alzate Maldonado,Oscar Antonio Quiroz García,"6,313",663,514,8,27,2,0,370,156,12,0,0,2,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,39,0,1,0,110,1,0,0,0,0,0,0,27,96,7,293,142,4,5,109,2,0,494,"2,853",3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,"2,853",0
5,Antioquia,05318, Guarne,Antioquia,Jorge Mario Alzate Maldonado,Sneyder Willington Quiceno Marín,"49,533","3,796","3,293",29,"1,164",18,25,"3,350",625,1,27,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,515,184,0,1,10,694,1,0,0,0,0,0,0,464,"1,585",73,"1,702",931,7,9,760,8,1,911,"5,434",42,3,5,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,0,"5,434",0
5,Antioquia,05321, Guatape,Antioquia,Jorge Mario Alzate Maldonado,Hernán Darío Urrea Castaño,"5,167","2,722","1,909",9,105,7,14,"2,824",312,3,6,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,118,0,2,1,789,0,0,0,0,0,0,0,259,833,61,"1,000",434,0,0,100,2,83,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0
5,Antioquia,05347, Heliconia,Antioquia,Jorge Mario Alzate Maldonado,Argeni De Jesús Taborda Ortiz,"5,757","1,305","1,093",7,7,0,13,"1,116",200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208,54,0,0,0,264,0,0,0,0,0,0,0,56,198,11,882,403,5,7,232,2,72,124,976,42,8,8,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,976,0
5,Antioquia,05353, Hispania,Antioquia,Jorge Mario Alzate Maldonado,Jorge Alberto Vanegas Díaz,"4,879",456,352,0,10,0,7,357,108,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,28,0,1,0,116,0,0,0,0,0,0,0,53,170,7,164,87,1,1,107,1,0,0,0,9,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0
5,Antioquia,05360, Itagui,Antioquia,Jorge Mario Alzate Maldonado,León Mario Bedoya López,"273,927","18,388","14,405",57,133,21,152,"16,219","2,618",12,57,27,2,0,77,1,"13,025","7,395","2,958",163,"7,110","17,626",0,0,0,0,0,0,0,"3,292","3,210",0,6,24,"6,498",6,0,0,6,3,0,0,"6,259","21,239","2,073","12,998","7,563",39,53,"5,665",83,51,0,0,628,142,42,418,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"7,616",0,0,0
5,Antioquia,05361, Ituango,Antioquia,Jorge Mario Alzate Maldonado,Hernán Darío Álvarez Uribe,"20,273","18,395","13,488",117,89,18,110,"20,546",977,120,19,15,15,0,416,0,0,0,0,0,0,0,0,0,0,0,0,18,48,"3,030",799,0,13,56,"3,832",1,0,0,5,4,188,25,"1,377","4,572",175,"12,491","5,814",209,255,"1,013",37,35,713,"4,958",168,47,21,89,11,1,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,3,29,"6,069",78,"4,958",0
5,Antioquia,05364, Jardín,Antioquia,Jorge Mario Alzate Maldonado,William Enrique Rendón Agudelo,"13,596","1,071",843,15,19,0,6,896,129,1,81,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,241,0,5,0,542,2,0,0,0,0,0,0,192,711,31,704,362,5,6,471,11,0,906,"5,993",4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,"5,993",0
5,Antioquia,05368, Jericó,Antioquia,Jorge Mario Alzate Maldonado,Jorge Andrés Pérez Hernández,"11,939",481,380,2,1,1,6,358,125,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,58,0,2,0,164,0,0,0,0,0,0,0,22,68,1,390,203,0,0,74,0,0,232,"1,126",8,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,"1,126",0
5,Antioquia,05376, La Ceja,Antioquia,Jorge Mario Alzate Maldonado,Elkin Rodolfo Ospina Ospina,"53,993","7,258","5,757",59,140,37,53,"6,612",772,1,30,9,4,0,16,1,"5,017","3,247",557,0,"2,347","6,151",0,0,0,0,0,0,3,"1,318",356,0,10,0,"1,674",11,0,0,0,0,0,0,"3,221","10,386",906,"4,648","2,302",4,5,"1,912",18,352,"1,415","9,837",69,18,4,38,4,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,"2,307",0,"9,837",0
5,Antioquia,05380, La Estrella,Antioquia,Jorge Mario Alzate Maldonado,Jhonny Alexander García Yepes,"64,315","3,640","3,071",16,"1,079",14,32,"3,197",555,0,14,5,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,675,612,0,5,4,"1,292",2,0,0,60,49,12,10,530,"1,846",80,"2,444","1,324",12,15,841,10,50,863,"5,746",58,11,1,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,"1,340",0,"5,746",0
5,Antioquia,05390, La Pintada,Antioquia,Jorge Mario Alzate Maldonado,Cesar Augusto Zapata Pérez,"6,452","1,214","1,012",14,153,0,15,908,259,0,2,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,2,242,59,0,2,22,284,0,0,0,0,0,0,0,167,588,20,696,312,8,10,139,0,0,336,"2,085",34,9,3,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,"2,085",0
5,Antioquia,05400, La Unión,Antioquia,Jorge Mario Alzate Maldonado,Hugo Botero López,"19,324","11,677","9,866",14,69,33,9,"11,555",646,2,13,6,5,0,63,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"1,122",219,0,8,0,"1,365",0,0,0,1,1,0,0,"1,060","3,769",255,"6,152","3,518",10,12,"1,393",9,22,695,"5,097",79,7,24,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"3,530",0,"5,097",0
5,Antioquia,05411, Liborina,Antioquia,Jorge Mario Alzate Maldonado,Oscar Alveiro Henao Pulgarín,"9,558","4,737","4,003",23,557,31,40,"4,574",329,1,11,22,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,2,982,237,0,3,1,"1,229",1,0,0,0,0,0,0,251,784,49,"2,238","1,029",9,12,653,2,53,361,"1,884",60,20,8,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,040",0,"1,884",0
5,Antioquia,05425, Maceo,Antioquia,Jorge Mario Alzate Maldonado,Edgar Alirio González Agudelo,"6,696","2,935","2,255",70,717,257,17,"2,214",300,3,291,46,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,307","1,009",0,7,5,"2,281",39,1,0,0,0,0,0,254,835,53,"1,445",620,9,12,321,1,0,659,"6,788",54,16,4,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,0,"6,788",0
5,Antioquia,05440, Marinilla,Antioquia,Jorge Mario Alzate Maldonado,Edgar Augusto Villegas Ramírez,"55,000","10,927","8,949",37,51,16,52,"10,463",861,24,17,3,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"1,571",458,0,4,72,"1,963",1,0,0,48,18,0,0,"1,026","3,416",220,"6,624","3,689",17,22,"1,344",39,96,"2,970","19,609",127,31,8,63,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,"3,711",0,"19,609",0
5,Antioquia,05467, Montebello,Antioquia,Jorge Mario Alzate Maldonado,Ferdinando De Jesús Muñoz Álvarez,"5,950","2,383","2,037",6,16,0,9,"2,120",289,5,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,38,0,0,0,458,0,0,0,1,1,0,0,176,590,35,"1,988","1,008",3,4,313,1,101,290,"2,379",13,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1,012",0,"2,379",0
5,Antioquia,05483, Nariño,Antioquia,Jorge Mario Alzate Maldonado,Carlos Arturo Marín Londoño,"17,686","9,826","8,438",21,165,10,17,"9,701",558,16,11,1,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"1,529",201,0,4,69,"1,690",2,0,0,0,0,0,0,"1,092","3,570",217,"6,332","2,937",9,12,"1,123",9,37,734,"4,330",77,25,8,42,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,"2,949",40,"4,330",0
5,Antioquia,05495, Nechí,Antioquia,Jorge Mario Alzate Maldonado,Miguel Enrique Franco Menco,"27,915","9,925","6,806",7,81,9,49,"9,929",146,3,5,2,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,8,"1,842",372,0,4,65,"2,173",0,1,0,93,105,120,14,"1,288","4,992",152,"7,387","4,170",11,14,540,4,460,264,"1,998",60,13,7,32,8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,119,"4,184",175,"1,998",0
5,Antioquia,05501, Olaya,Antioquia,Jorge Mario Alzate Maldonado,Ober De Jesús Hernández Acevedo,"3,310",502,322,1,82,0,7,395,169,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123,99,0,3,1,224,0,0,0,0,0,0,0,59,208,12,207,92,2,3,21,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0
5,Antioquia,05541, Peñol,Antioquia,Jorge Mario Alzate Maldonado,José Cirilo Henao Jaramillo,"15,802","4,911","3,729",8,134,92,3,"4,298",706,3,9,9,1,0,115,0,0,0,0,0,0,0,0,0,0,0,0,1,1,579,168,0,3,82,717,0,0,0,0,0,0,0,617,"2,121",177,"2,795","1,574",4,5,396,1,24,457,"3,472",45,13,3,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,579",0,"3,472",0
5,Antioquia,05543, Peque,Antioquia,Jorge Mario Alzate Maldonado,Adalberto Valle David,"11,199","10,736","9,532",6,56,0,28,"11,224",285,6,28,0,6,0,245,0,0,0,0,0,0,0,0,0,0,0,0,10,6,561,147,0,6,2,714,1,0,0,0,0,33,10,886,"2,962",150,"5,897","3,047",9,11,"1,127",0,1,244,"1,637",101,15,23,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"3,058",27,"1,637",0
5,Antioquia,05576, Pueblorrico,Antioquia,Jorge Mario Alzate Maldonado,Juan Fernando Ruiz Gallego,"6,793",502,377,10,6,0,7,453,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,59,0,0,0,130,0,0,0,0,0,0,0,84,324,15,274,130,0,0,156,6,26,219,"1,279",4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,"1,279",0
5,Antioquia,05591, Puerto Triunfo,Antioquia,Jorge Mario Alzate Maldonado,Madeline Arias Giraldo,"20,893","6,740","5,282",7,38,18,38,"6,604",244,2,30,5,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,430,0,14,33,"1,389",0,0,0,0,0,0,0,505,"1,703",104,"4,469","2,451",14,18,823,3,1,640,"3,731",35,5,4,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,470",0,"3,731",0
5,Antioquia,05604, Remedios,Antioquia,Jorge Mario Alzate Maldonado,Lucia Del Socorro Carvajal De Silvera,"30,613","6,173","4,664",19,168,64,30,"5,140","1,118",15,31,8,21,0,27,1,"3,253","1,523","1,336",20,"1,710","4,589",0,0,0,0,0,27,25,746,449,0,10,50,"1,166",6,0,0,57,50,45,33,728,"2,629",115,"2,297","1,267",57,75,518,14,1,"1,187","7,204",22,0,4,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,83,"1,341",112,"7,204",0
5,Antioquia,05607, Retiro,Antioquia,Jorge Mario Alzate Maldonado,Juan Camilo Botero Rendón,"19,507","2,257","1,882",9,27,9,7,"2,051",292,1,14,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,100,0,2,0,485,0,0,0,0,0,0,0,378,"1,263",64,"1,368",669,2,2,389,4,2,494,"3,533",10,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,"3,533",0
5,Antioquia,05615, Rionegro,Antioquia,Jorge Mario Alzate Maldonado,Andrés Julián Rendón Cardona,"124,219","15,489","12,824",90,382,24,50,"15,098","1,080",10,114,16,17,0,110,1,"10,224","4,989","1,791",67,"4,715","11,562",0,0,0,0,0,3,2,"1,658",558,0,17,39,"2,213",18,0,0,42,25,0,0,"3,126","10,310",441,"7,702","4,606",13,17,"3,785",32,85,0,0,746,84,35,481,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"4,623",0,0,0
5,Antioquia,05628, Sabanalarga,Antioquia,Jorge Mario Alzate Maldonado,Cesar Alonso Cuadros George,"8,191","5,481","4,379",53,269,9,9,"5,841",143,5,6,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,994,326,0,1,100,"1,226",0,0,0,0,0,0,0,421,"1,516",62,"2,052","1,061",35,41,387,7,2,220,"1,014",58,13,6,36,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"1,103",0,"1,014",0
5,Antioquia,05631, Sabaneta,Antioquia,Jorge Mario Alzate Maldonado,Iván Alonso Montoya Urrego,"53,236","2,837","2,221",21,100,10,31,"2,440",445,0,27,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,624,458,0,6,0,"1,094",0,0,0,7,5,0,0,494,"1,617",47,"1,365",699,5,7,530,7,30,0,0,30,8,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,706,0,0,0
5,Antioquia,05642, Salgar,Antioquia,Jorge Mario Alzate Maldonado,Carlos Emel Cuervo Cañola,"17,469","4,617","2,648",11,271,11,53,"4,203",521,1,7,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"1,247",239,0,2,37,"1,459",1,0,0,0,0,0,0,324,"1,074",49,"2,379","1,118",9,12,298,1,5,0,0,22,1,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,130",0,0,0
5,Antioquia,05647, San Andrés De Cuerq,Antioquia,Jorge Mario Alzate Maldonado,Eduar Rolando Pino Arango,"6,024","2,296","1,636",94,331,3,13,"2,019",290,13,2,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,10,24,428,245,0,3,66,615,2,0,0,0,0,0,0,281,"1,016",33,746,387,36,46,173,1,3,148,"1,077",3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,"1,077",0
5,Antioquia,05649, San Carlos,Antioquia,Jorge Mario Alzate Maldonado,Luz Marina Marín Daza,"16,111","16,058","13,669",85,68,39,65,"14,766","2,376",80,56,5,4,0,659,1,"6,554","3,996","1,898",0,"2,197","8,091",0,0,0,0,0,3,0,"2,549",333,0,27,21,"2,902",5,0,0,6,4,0,0,"3,846","10,045",784,"14,169","6,478",22,29,"5,528",198,260,"4,027","21,034",361,112,29,161,34,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,4,"6,506",0,"21,034",0
5,Antioquia,05652, San Francisco,Antioquia,Jorge Mario Alzate Maldonado,Serbulo De Jesús Guzmán Castrillón,"5,119","8,683","7,492",132,175,46,26,"8,978",579,53,239,9,5,0,216,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1,030","1,245",0,8,10,"2,286",0,0,0,0,0,0,0,795,"2,088",140,"5,974","2,829",9,12,"2,283",56,53,0,0,29,10,1,11,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,"2,841",89,0,0
5,Antioquia,05656, San Jerónimo,Antioquia,Jorge Mario Alzate Maldonado,Donaldo Fernán Vivares Gallego,"12,811",885,669,1,4,3,9,684,190,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163,77,0,1,0,242,0,0,0,0,0,0,0,171,607,24,428,216,2,3,243,0,16,226,"1,720",11,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,"1,720",0
5,Antioquia,05658, San José De La Mont,Antioquia,Jorge Mario Alzate Maldonado,John Alexander Yepes Restrepo,"3,401",620,505,5,187,0,8,589,80,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,33,0,1,0,169,0,0,0,0,0,0,0,68,260,13,236,117,30,33,73,0,0,58,502,7,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,502,0
5,Antioquia,05660, San Luis,Antioquia,Jorge Mario Alzate Maldonado,José Maximino Castaño Castaño,"10,929","22,237","17,946",37,35,25,40,"22,879",763,41,74,3,10,0,193,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"2,497",595,0,3,2,"3,100",1,0,0,0,0,0,0,623,"1,815",133,"13,158","6,125",9,12,"2,721",138,109,"2,781","15,584",136,32,7,83,9,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,"6,136",0,"15,584",0
5,Antioquia,05664, San Pedro De Los Mi,Antioquia,Jorge Mario Alzate Maldonado,Héctor Darío Pérez Piedrahita,"27,513","1,867","1,578",9,38,1,14,"1,669",220,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,398,114,0,0,16,501,2,0,0,0,0,0,0,281,"1,024",29,885,494,9,11,293,2,8,132,688,24,4,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,688,0
5,Antioquia,05667, San Rafael,Antioquia,Jorge Mario Alzate Maldonado,Abad De Jesús Marín Arcila,"12,874","16,686","14,399",62,223,24,31,"19,737","1,311",17,28,1,3,0,257,1,"6,577","7,585",412,0,580,"8,577",0,0,0,0,0,1,0,"2,491",288,0,17,77,"2,719",7,0,0,6,3,0,0,"2,581","6,852",516,"12,207","5,468",6,8,"4,474",215,73,"2,047","10,095",425,52,10,70,10,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,3,"5,476",0,"10,095",0
5,Antioquia,05670, San Roque,Antioquia,Jorge Mario Alzate Maldonado,Freddy Osvaldo Rodríguez Henao,"16,520","7,263","5,394",21,29,11,62,"6,968",554,7,4,3,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"1,548",283,0,3,0,"1,846",0,0,0,9,7,0,0,475,"1,604",71,"5,411","2,683",27,35,379,10,67,644,"4,327",43,4,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"2,717",0,"4,327",0
5,Antioquia,05674, San Vicente Ferrer,Antioquia,Jorge Mario Alzate Maldonado,Roberto De Jesús Jaramillo Marín,"16,733","7,418","5,635",30,297,73,9,"6,965",455,1,4,9,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,610",138,0,2,0,"1,751",1,0,0,0,0,0,0,593,"2,120",109,"4,051","2,018",6,7,279,0,18,231,"1,917",35,3,3,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,025",0,"1,917",0
5,Antioquia,05679, Santa Bárbara,Antioquia,Jorge Mario Alzate Maldonado,Mónica María Ocampo Restrepo,"21,754","3,132","2,464",5,7,1,17,"2,663",565,1,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,4,201,119,0,0,10,357,0,0,0,6,3,0,0,259,940,54,"1,470",813,4,5,254,2,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,818,0,0,0
5,Antioquia,05686, Santa Rosa De Osos,Antioquia,Jorge Mario Alzate Maldonado,María Del Carmen Roldan Arango,"36,548","1,946","1,491",17,534,9,19,"1,692",407,1,5,0,0,0,9,1,"3,518","1,943",958,0,"1,345","4,246",0,0,0,0,0,4,2,274,154,0,1,1,441,0,0,0,14,8,50,17,"1,205","4,516",300,"1,371",744,11,14,718,4,1,408,"2,416",161,18,9,125,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,758,0,"2,416",0
5,Antioquia,05690, Santo Domingo,Antioquia,Jorge Mario Alzate Maldonado,Liceth Astrid Márquez Vergara,"10,173","3,066","2,337",19,86,16,8,"2,557",623,3,9,3,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,359,100,0,1,0,469,1,0,0,0,0,0,0,256,937,55,"1,577",827,5,6,197,1,1,375,"2,477",10,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,"2,477",0
5,Antioquia,05697, El Santuario,Antioquia,Jorge Mario Alzate Maldonado,Luis Alexandri Ramírez Duque,"27,233","8,487","7,358",23,372,14,45,"7,666",941,3,8,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,82,0,0,0,437,0,0,0,1,1,0,0,650,"2,344",196,"5,751","3,646",5,6,841,8,3,852,"4,165",92,20,6,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"3,652",0,"4,165",0
5,Antioquia,05736, Segovia,Antioquia,Jorge Mario Alzate Maldonado,Gustavo Alonso Tobón Vélez,"41,205","4,838","3,709",36,35,3,40,"3,814","1,156",18,3,0,5,0,48,1,"3,075","2,032","1,333",47,"1,005","4,417",0,0,0,0,0,21,24,486,334,0,6,22,809,0,0,0,19,12,264,180,771,"2,782",120,"2,549","1,380",80,103,"1,161",24,2,"2,549","15,174",87,12,0,68,4,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,2,192,"1,483",0,"15,174",0
5,Antioquia,05756, Sonson,Antioquia,Jorge Mario Alzate Maldonado,Obed De Jesús Zuluaga Henao,"34,696","14,772","12,605",55,152,34,53,"14,065","1,142",39,125,24,7,0,60,1,"3,888","4,007",263,0,507,"4,777",0,0,0,0,0,1,2,"1,742",570,0,13,1,"2,390",1,0,0,2,1,0,0,"1,695","5,891",502,"10,871","5,340",10,12,"1,902",10,31,"1,258","8,080",126,41,11,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"5,352",0,"8,080",0
5,Antioquia,05761, Sopetrán,Antioquia,Jorge Mario Alzate Maldonado,Yeison Estiven Paniagua Gutiérrez,"14,936","1,176",898,0,13,35,21,977,206,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,100,0,1,40,243,0,0,0,0,0,0,0,89,332,24,749,452,3,4,314,6,0,649,"4,164",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,"4,164",0
